light headedness(problem keeping balance)	386705008
Lightheadedness	386705008
occasional leg cramps	449917004
Cramp in lower limb	449917004
vertigo	399153001
Vertigo	399153001
muscle soreness	68962001
Myalgia	68962001
Problems concentrating	26329005
Poor concentration	26329005
Vertigo	399153001
acute pain	274663001
Acute pain	274663001
Taste perversion	271801002
Taste sense altered	271801002
stomach cramps	51197009
Stomach cramps	51197009
tinnitus	60862001
Tinnitus	60862001
headaches	25064002
Headache	25064002
cramping	55300003
Muscle cramp	55300003
loss of stamina	248277009
Lack of stamina	248277009
severe hip pain	76948002
Severe pain	76948002
finger tingling	62507009
Pins and needles	62507009
tingling	62507009
Pins and needles	62507009
Lipitor	3877011000036101
Lipitor	3877011000036101
gastric bleed	162076009
Excessive upper gastrointestinal gas	162076009
Norvasc	4216011000036104
Norvasc	4216011000036104
legs are restless	32914008
Restless legs	32914008
horriable crippeling pain hit both knees at same moment	76948002
Severe pain	76948002
muscle aches	68962001
Myalgia	68962001
Lipitor	3877011000036101
Lipitor	3877011000036101
Pain in forearms	444899003
Pain in forearm	444899003
weight loss	89362005
Weight loss	89362005
hypotension	271870002
Low blood pressure reading	271870002
feel all clammy	102598000
Clammy skin	102598000
Hip pain	49218002
Hip pain	49218002
indigestion	162031009
Indigestion	162031009
exercise intolerance	267044007
Impaired exercise tolerance	267044007
CoQ10	77424011000036100
ubidecarenone	77424011000036100
Zocor	3904011000036106
Zocor	3904011000036106
Lipitor	3877011000036101
Lipitor	3877011000036101
tight neck muscles	56731001
Hypertonia	56731001
drowsiness	271782001
Drowsy	271782001
weakness	13791008
Asthenia	13791008
yellow color to my skin	225549006
Yellow skin	225549006
loss of muscle in left leg	88092000
Muscle atrophy	88092000
feel fatigued	84229001
Fatigue	84229001
Depression	35489007
Congestion	418092006
Respiratory tract congestion	418092006
Lipitor	3877011000036101
periphael neuropathy	302226006
Peripheral neuropathy	302226006
Hunger pangs	162043005
Hunger pain	162043005
Foot swelling	297142003
Lopid	3530011000036104
Lopid	3530011000036104
lipitor	3877011000036101
Lipitor	3877011000036101
movement restriction	70733008
Limitation of joint movement	70733008
muscle pain	68962001
Myalgia	68962001
severe pain in back	76948002
Severe pain	76948002
migrane headaches	37796009
Migraine	37796009
Diarhea	62315008
Diarrhoea	62315008
high cholesterol	124054003
Increased cholesterol esters	124054003
needed to rest every few minutes	84229001
Fatigue	84229001
Abnormal dreams	85418005
glucoasamine	69813011000036107
glucosamine	69813011000036107
sever stomach cramps	51197009
Stomach cramps	51197009
diarrhea	62315008
Diarrhoea	62315008
Lipitor	3877011000036101
Lipitor	3877011000036101
mild pain	40196000
Mild pain	40196000
tinnitis	60862001
Tinnitus	60862001
muscle pain	68962001
Myalgia	68962001
Excessive gas	162076009
Excessive upper gastrointestinal gas	162076009
gas	162076009
Excessive upper gastrointestinal gas	162076009
Memory loss	48167000
Amnesia	48167000
major depression	370143000
Major depressive disorder	370143000
pain	22253000
Pain	22253000
numbness	44077006
Numbness	44077006
pain	22253000
Pain	22253000
Zipsor	21288011000036105
diclofenac	21288011000036105
insomnia	193462001
Insomnia	193462001
language and learning ability loss including spoken and written aphasia and inability to read	87486003
Aphasia	87486003
increased sensitivity to other drugs	419511003
Propensity to adverse reactions to drug	419511003
sore	22253000
Pain	22253000
cramps	55300003
Muscle cramp	55300003
Intolerant of heat	69215007
WEAK MUSCLES	26544005
Muscle weakness	26544005
Lipitor	3877011000036101
Lipitor	3877011000036101
Abnormal Dreams	85418005
Abnormal dreams	85418005
Anxiety	48694002
VERTIGO	399153001
Vertigo	399153001
Muscle cramp	55300003
Absent mindendness,	46991000
Absent minded	46991000
Debilitating	13791008
Asthenia	13791008
pains neck	81680005
Neck pain	81680005
unable to climb stairs	165247006
Unable to climb stairs	165247006
muscles weak	26544005
Muscle weakness	26544005
LIPITOR	3877011000036101
Lipitor	3877011000036101
laziness	277521002
Loss of motivation	277521002
Lipitor	3877011000036101
Lipitor	3877011000036101
heel pain	2733002
Heel pain	2733002
left heel pain	2733002
Heel pain	2733002
Lipitor	3877011000036101
Lipitor	3877011000036101
burning	90673000
Burning sensation	90673000
nausea	422587007
Nausea	422587007
severe pain in one ankle	76948002
Severe pain	76948002
pain in feet	47933007
Foot pain	47933007
severe pain in left leg	300954003
Pain in calf	300954003
loose stool	398032003
Loose stool	398032003
high cholesterol	124054003
Increased cholesterol esters	124054003
Lexapro	3210011000036104
infections	40733004
Infection	40733004
effect on your memory	386807006
Memory impairment	386807006
left leg iliotial band syndrome	423849004
Iliotibial band friction syndrome	423849004
Lipitor	3877011000036101
pruritus ani	90446007
Pruritus ani	90446007
Blurred vision	246636008
Blurred vision - hazy	246636008
forgetfulness	55533009
Forgetful	55533009
Lipitor	3877011000036101
Lipitor	3877011000036101
Leg joint pain similar to arthritis	267953003
Arthralgia of the lower leg	267953003
Lipitor	3877011000036101
Lipitor	3877011000036101
lipitor	3877011000036101
Lipitor	3877011000036101
Tingling in feet	62507009
Pins and needles	62507009
Lipitor	3877011000036101
Lipitor	3877011000036101
sore, tingly tongue(Glossitis)	45534005
Glossitis	45534005
hungry feeling	162043005
Hunger pain	162043005
cold sweats	83547004
Cold sweat	83547004
gout	90560007
Gout	90560007
Severe cramps in toes	102551008
Cramp in foot	102551008
Tingling in toes and feet	62507009
Pins and needles	62507009
extreme fatigue	13791008
Asthenia	13791008
loss of sex drv	8357008
Reduced libido	8357008
Memory lapses	386807006
Memory impairment	386807006
Lipitor	3877011000036101
Lipitor	3877011000036101
Muscle cramp	55300003
loss of self-confidence	301026000
Loss of confidence	301026000
muscle pain	68962001
Myalgia	68962001
Gasto discomfort	162076009
Excessive upper gastrointestinal gas	162076009
leg pains	10601006
Pain in lower limb	10601006
Lipitor	3877011000036101
Lipitor	3877011000036101
Stiffness in my feet	225609009
Stiff legs	225609009
heart attack	22298006
Myocardial infarction	22298006
Lipitor	3877011000036101
Lipitor	3877011000036101
legs ache	10601006
Pain in lower limb	10601006
lipitor	3877011000036101
Lipitor	3877011000036101
tendonitis in my shoulders	202852009
Shoulder tendonitis	202852009
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
jointaches	57676002
Arthralgia	57676002
fatigue	84229001
Fatigue	84229001
Weakness of limb	309774006
liver disfunction	59927004
Hepatic failure	59927004
SICK TO MY STOMACH	162059005
Upset stomach	162059005
depression	35489007
Depression	35489007
backache	161891005
Backache	161891005
trouble standing for longer periods of time	249902000
Difficulty standing	249902000
liver problems	235856003
Liver disease	235856003
Legs felt like they had run a marathon	80449002
Muscle fatigue	80449002
Fuzzy	247640008
Unable to think clearly	247640008
Constipation	14760008
Constipation	14760008
Neuropathy	386033004
Backache	161891005
hip pain	49218002
Hip pain	49218002
back pain Lower	279039007
Low back pain	279039007
Aching in back	161891005
Backache	161891005
muscle wasting in the shoulders	88092000
Muscle atrophy	88092000
Feeling empty	225014007
fatigue	84229001
Fatigue	84229001
pain	22253000
Pain	22253000
fatigue	84229001
Fatigue	84229001
Lipitor	3877011000036101
Lipitor	3877011000036101
headache	25064002
Headache	25064002
Impairment of balance	387603000
fatigue in arms	80449002
Muscle fatigue	80449002
Weakness of neck	249931001
muscle spasms	55300003
Muscle cramp	55300003
Pain in hip	49218002
Hip pain	49218002
foot problems	118932009
Disorder of foot	118932009
abdominal discomfort	43364001
Abdominal discomfort	43364001
Pravachol	3848011000036104
leg cramps	449917004
Cramp in lower limb	449917004
dry mouth	87715008
Aptyalism	87715008
joint pain	57676002
Arthralgia	57676002
moody	286641001
Moody	286641001
very tired	224960004
Tired	224960004
diarrhea	62315008
Diarrhoea	62315008
pain in arm	102556003
Pain in upper limb	102556003
nausea	422587007
Nausea	422587007
nausea	422587007
Nausea	422587007
fatigue	84229001
Fatigue	84229001
Muscle cramp	55300003
advil	53215011000036102
Advil	53215011000036102
Indigestion	162031009
Mobic	3572011000036102
cramping in back muscles	55300003
Muscle cramp	55300003
inflammation	128139000
Inflammatory disorder	128139000
generaly feeling unwell like walking in a daze (Zombie like)	162076009
Excessive upper gastrointestinal gas	162076009
muscle soreness	68962001
Myalgia	68962001
lipitor	3877011000036101
Lipitor	3877011000036101
language problems	161156004
Language difficulty	161156004
severe muscle pain	76948002
Severe pain	76948002
Liver disease	235856003
heart attack	22298006
Myocardial infarction	22298006
Rhabdomyolysis	240131006
Rhabdomyolysis	240131006
gas	162076009
Excessive upper gastrointestinal gas	162076009
Severe pain in my calf muscles	76948002
Severe pain	76948002
Zocor	3904011000036106
Zocor	3904011000036106
Lipitor	3877011000036101
Lipitor	3877011000036101
lipitor	3877011000036101
Lipitor	3877011000036101
Pravachol	3848011000036104
Pravachol	3848011000036104
pain	22253000
Pain	22253000
TIA's	266257000
Transient ischaemic attack	266257000
stomach pain	271681002
Stomach ache	271681002
RA	69896004
Rheumatoid arthritis	69896004
diarrhea	62315008
Diarrhoea	62315008
not be able to process thoughts	247640008
Unable to think clearly	247640008
LOSS OF HAIR	278040002
Loss of hair	278040002
windy	267052005
Flatulence/wind	267052005
Lupus	200936003
Lupus erythematosus	200936003
dysfunctional bowel	235594008
Bowel dysfunction	235594008
Lipitor	3877011000036101
Lipitor	3877011000036101
legs are sore	10601006
Pain in lower limb	10601006
emotional changes	18963009
Mood swings	18963009
pain	22253000
Pain	22253000
loss of appetite	79890006
Loss of appetite	79890006
queasiness	422587007
Nausea	422587007
muscle pain	68962001
Myalgia	68962001
joint pain	57676002
Arthralgia	57676002
frozen shoulder	399114005
Adhesive capsulitis of shoulder	399114005
Nausea	422587007
Voltaren	28551000168108
Voltaren	28551000168108
Extreme exhaustion	84946008
Lipitor	3877011000036101
leg pain	10601006
Pain in lower limb	10601006
gas	162076009
Excessive upper gastrointestinal gas	162076009
bleeding	131148009
Bleeding	131148009
headaches	25064002
Headache	25064002
muscles of whole body dilution in size	300043006
Reduction of bulk of muscle	300043006
back problems	33308003
Disorder of back	33308003
MUSCLE PAIN	68962001
Myalgia	68962001
nerve pain	16269008
Neuralgia	16269008
Lipitor	3877011000036101
Lipitor	3877011000036101
cholesterol was very high	166830008
Serum cholesterol raised	166830008
stiff joints	84445001
Joint stiffness	84445001
decrease in muscle strength	26544005
Muscle weakness	26544005
PAIN	22253000
Pain	22253000
SEVERE muscle pain in hip joints	49218002
Hip pain	49218002
pain	22253000
Pain	22253000
depression	35489007
Depression	35489007
inflamation	128139000
Inflammatory disorder	128139000
exhausted all the time	60119000
Exhaustion	60119000
arthritis strength tylenol	3384011000036100
Arthrotec	3384011000036100
aching muscles in back	161891005
Backache	161891005
cold	82272006
Common cold	82272006
weakness in upper arm muscles	309774006
Weakness of limb	309774006
spotting problems	9126005
Menstrual spotting	9126005
zorloft	3559011000036109
Zoloft	3559011000036109
aches	22253000
Pain	22253000
plugged ears	103281005
Blocked ears	103281005
Mood swings	18963009
slowness in movement	82971005
Impaired mobility	82971005
fatigue	84229001
Fatigue	84229001
joint stiffness	84445001
Joint stiffness	84445001
crying	304534000
Crying	304534000
pain in elbow	74323005
Pain in elbow	74323005
Lipitor	3877011000036101
Lipitor	3877011000036101
stength and stamina destroyed	248277009
Lack of stamina	248277009
Lipitor	3877011000036101
Lipitor	3877011000036101
Myalgia	68962001
toothache	27355003
Toothache	27355003
rash	271807003
Rash	271807003
Stomach cramps	51197009
Stomach cramps	51197009
Bleeding	131148009
Bleeding	131148009
Lipitor	3877011000036101
Lipitor	3877011000036101
MEMORY LOSS-severe	48167000
Amnesia	48167000
B complex	76000011000036107
B Complex (Cenovis)	76000011000036107
vision is so blurry	246636008
Blurred vision - hazy	246636008
Lipitor	3877011000036101
Lipitor	3877011000036101
period cramps	431416001
Menstrual cramp	431416001
massive heart attack	22298006
Myocardial infarction	22298006
pain	22253000
Pain	22253000
Lipitor	3877011000036101
Lipitor	3877011000036101
Backache	161891005
dioreaha	62315008
Diarrhoea	62315008
Liptor	3877011000036101
Lipitor	3877011000036101
memory loss	48167000
Amnesia	48167000
Lipitor	3877011000036101
Lipitor	3877011000036101
Muscle cramp	55300003
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
Lipitor	3877011000036101
heart attack	22298006
Myocardial infarction	22298006
anxiety	48694002
Anxiety	48694002
pain	22253000
Pain	22253000
sore throat	162397003
Pain in throat	162397003
glossitis	162076009
Excessive upper gastrointestinal gas	162076009
severe depression	310497006
Severe depression	310497006
lungs detoriation like less intake of oxigen	80954004
Respiratory depression	80954004
anemia	271737000
Anaemia	271737000
Lipitor	3877011000036101
Lipitor	3877011000036101
Arthritis of shoulder region joint	443798008
disorientation	62476001
Disorientated	62476001
headaches	25064002
Headache	25064002
muscle pain	68962001
Myalgia	68962001
Rib pain	297217002
Upset stomach	162059005
face has felt numb	309557009
Numbness of face	309557009
pain in my foot	47933007
Foot pain	47933007
heart attack	22298006
Myocardial infarction	22298006
very bad headaches	25064002
Headache	25064002
stomach upset	162059005
Upset stomach	162059005
Pain	22253000
Pain	22253000
Weight gain	8943002
Weight gain	8943002
Cymbalta	35918011000036106
Cymbalta	35918011000036106
pain	22253000
Pain	22253000
autoimmune polyarthritis	6211002
Polyarthritis associated with another disorder	6211002
lipitor	3877011000036101
Lipitor	3877011000036101
increased memory loss	386807006
Memory impairment	386807006
body ached	82991003
Generalised aches and pains	82991003
back pain	161891005
Backache	161891005
lipitor	3877011000036101
Lipitor	3877011000036101
blurry vision	246636008
Blurred vision - hazy	246636008
calf pains	300954003
Pain in calf	300954003
calves joint pain in	267953003
Arthralgia of the lower leg	267953003
pain	22253000
Pain	22253000
armpain	102556003
Pain in upper limb	102556003
pain	22253000
Pain	22253000
irritability	55929007
Feeling irritable	55929007
flu-like symptoms	95891005
Influenza-like illness	95891005
Muscle Pain in upper back	279038004
Thoracic back pain	279038004
Charleyhorse	54981004
spasms	45352006
Spasm	45352006
pain	22253000
Pain	22253000
jointaches	57676002
Arthralgia	57676002
Lipitor	3877011000036101
Lipitor	3877011000036101
Depressions	35489007
Depression	35489007
burning back pain	161891005
Backache	161891005
Weakness of limb	309774006
decreased libido	8357008
Reduced libido	8357008
leg pain	10601006
Pain in lower limb	10601006
muscle pain	68962001
Myalgia	68962001
Myocardial Infarction	22298006
Myocardial infarction	22298006
twitching	249966004
Spasmodic movement	249966004
fluish feeling	95891005
Influenza-like illness	95891005
Gout	90560007
Phlebitis	61599003
dizziness	404640003
Dizziness	404640003
bleeding problems	131148009
Bleeding	131148009
lecithin granules	78584011000036106
soy lecithin	78584011000036106
transient global amnesia	230736007
Transient global amnesia	230736007
terrible pains in knee	30989003
Knee pain	30989003
fatigue	84229001
